ssxzqh,bm,mc,lx,lb
420503,H42050301832,宜昌环生中医肛肠医院,定点医疗机构,肛肠医院          
420503,H42050301834,宜昌伍家岗中汉口腔门诊部,定点医疗机构,口腔门诊部                  
420503,H42050301849,宜昌伍家岗来神康诊所,定点医疗机构,普通诊所                    
420503,H42050301862,宜昌伍家岗世有诊所,定点医疗机构,普通诊所                    
420503,H42050301863,宜昌伍家岗张艳同和诊所,定点医疗机构,普通诊所                    
420503,H42050301874,宜昌伍家岗郑翠娥泰江诊所,定点医疗机构,普通诊所                    
420503,H42050301917,宜昌市伍家岗区伍家乡共同村花艳冲卫生室,定点医疗机构,村卫生室                      
420503,H42050301923,宜昌市伍家岗区伍家乡共联村卫生室,定点医疗机构,村卫生室                      
420503,H42050301924,宜昌市伍家岗区伍家乡共升村卫生室,定点医疗机构,村卫生室                      
420503,H42050301925,宜昌市伍家乡合益村卫生室,定点医疗机构,村卫生室                      
420503,H42050301926,宜昌市伍家岗区伍家乡共和村卫生室,定点医疗机构,村卫生室                      
420503,H42050301928,宜昌市伍家岗区伍家乡共强村卫生室,定点医疗机构,村卫生室                      
420503,H42050301929,宜昌市伍家岗区伍家乡南湾村卫生室,定点医疗机构,村卫生室                      
420503,H42050301930,宜昌市伍家岗区伍家乡前坪村卫生室,定点医疗机构,卫生所（室）                  
420503,H42050301932,宜昌市伍家岗区伍家乡联丰村卫生室,定点医疗机构,村卫生室                      
420503,H42050301933,宜昌市伍家岗区伍家乡共勤村卫生室,定点医疗机构,村卫生室                      
420503,H42050301934,宜昌市伍家岗区伍家乡灵宝村卫生室,定点医疗机构,村卫生室                      
420503,H42050301938,宜昌伍家岗益齿生口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050301939,宜昌伍家岗王声桂中医诊所,定点医疗机构,普通诊所                    
420503,H42050301947,宜昌伍家岗精诚口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050301948,宜昌市伍家岗区伍家乡火光村卫生室,定点医疗机构,村卫生室                      
420503,H42050301985,宜昌伍家岗周氏诊所,定点医疗机构,中医诊所                    
420503,H42050302015,宜昌伍家岗郑令俊诊所,定点医疗机构,普通诊所                    
420503,H42050302041,宜昌伍家岗宜乐美口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302088,宜昌创麒口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302104,宜昌伍家岗慎佳怡众美口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302147,宜昌爱合口腔医院维美中兴门诊部,定点医疗机构,口腔门诊部                  
420503,H42050302153,宜昌爱合口腔医院维乐口腔门诊部,定点医疗机构,口腔门诊部                  
420503,H42050302385,宜昌东江医院,定点医疗机构,妇产（科）医院    
420503,H42050302410,宜昌伍家岗林龙莲美立刻口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302444,宜昌市伍家岗区德远诊所,定点医疗机构,中医诊所                    
420503,H42050302489,宜昌众大汇口腔门诊部,定点医疗机构,口腔门诊部                  
420503,H42050302490,宜昌伍家岗益健诊所,定点医疗机构,普通诊所                    
420503,H42050302598,宜昌伍家岗祝安堂诊所,定点医疗机构,普通诊所                    
420503,H42050302602,宜昌伍家岗精草康堂诊所,定点医疗机构,普通诊所                    
420503,H42050302613,宜昌伍家岗陈芸益合口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302660,颜济堂中医诊所,定点医疗机构,中医诊所                    
420503,H42050302682,宜昌伍家岗瑞晖诊所,定点医疗机构,普通诊所                    
420503,H42050302688,宜昌伍家岗九安中医诊所,定点医疗机构,中医诊所                    
420503,H42050302690,宜昌河马口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302694,宜昌伍家岗王太平心和堂中医诊所,定点医疗机构,中医诊所                    
420503,H42050302695,宜昌福苑诊所,定点医疗机构,普通诊所                    
420503,H42050302712,宜昌皓德诊所,定点医疗机构,普通诊所                    
420503,H42050302715,宜昌伍家岗临江溪社区医疗门诊部,定点医疗机构,中西医结合门诊部            
420503,H42050302716,宜昌伍家岗东星社区医疗门诊部,定点医疗机构,综合门诊部
420503,H42050302717,宜昌满益堂榕树家中医诊所,定点医疗机构,中医诊所                    
420503,H42050302725,宜昌伍家岗榕树家善禾中医诊所,定点医疗机构,中医诊所                    
420503,H42050302737,艺馨中医诊所,定点医疗机构,中医诊所                    
420503,H42050302741,宜昌伍家岗守护者中医诊所,定点医疗机构,中医诊所                    
420503,H42050302750,宜昌伍家岗熊氏中西医诊所,定点医疗机构,普通诊所                    
420503,H42050302753,宜昌伍家岗陈坤儿科诊所,定点医疗机构,普通诊所                    
420503,H42050302767,宜昌市健鑫口腔门诊有限公司,定点医疗机构,口腔诊所                    
420503,H42050302768,宜昌伍家岗臻萃轩中医诊所,定点医疗机构,中医诊所                    
420503,H42050302769,宜昌伍家岗蓉缘诊所,定点医疗机构,综合门诊部
420503,H42050302773,宜昌伍家岗周容民安诊所,定点医疗机构,普通诊所                    
420503,H42050302776,宜昌众大汇口腔众诺诊所,定点医疗机构,口腔诊所                    
420503,H42050302777,宜昌市伍家岗区宝塔河街道艾家嘴社区医务室,定点医疗机构,医务室                        
420503,H42050302788,宜昌市伍家岗区万寿桥街道建设社区医务室,定点医疗机构,医务室                        
420503,H42050302790,宜昌沈世中医诊所有限公司,定点医疗机构,中医诊所                    
420503,H42050302791,宜昌市伍家岗区伍家乡鑫鼎社区医务室,定点医疗机构,医务室                        
420503,H42050302795,宜昌市伍家岗区伍家乡金巴岭社区医务室,定点医疗机构,医务室                        
420503,H42050302796,宜昌市伍家岗区伍家乡张家湾社区医务室,定点医疗机构,医务室                        
420503,H42050302797,宜昌市伍家岗区伍家岗街道龙盘湖社区医务室,定点医疗机构,医务室                        
420503,H42050302800,宜昌市伍家岗区伍家岗街道王家河社区医务室,定点医疗机构,医务室                        
420503,H42050302801,宜昌市伍家岗区伍家岗街道桔城路社区医务室,定点医疗机构,医务室                        
420503,H42050302804,宜昌市伍家岗区宝塔河街道张家坡社区医务室,定点医疗机构,医务室                        
420503,H42050302810,宜昌伍家岗朱作冲好牙依口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302812,宜昌市伍家岗区万寿桥街道万达社区医务室,定点医疗机构,社区卫生服务站
420503,H42050302813,宜昌市伍家岗区大公桥街道隆康路社区医务室,定点医疗机构,社区卫生服务站
420503,H42050302820,宜昌金颜口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302821,宜昌伍家岗江渝诊所,定点医疗机构,普通诊所                    
420503,H42050302828,宜昌伍家岗建划诊所,定点医疗机构,普通诊所                    
420503,H42050302841,宜昌伍家岗凤禧诊所,定点医疗机构,中西医结合诊所              
420503,H42050302843,宜昌伍家岗布耐德中医诊所,定点医疗机构,中医诊所                    
420502,H42050302865,宜昌西陵榕树家百康中医诊所,定点医疗机构,中医诊所                    
420503,H42050302876,湖北省爱康中医诊所有限公司,定点医疗机构,中医诊所                    
420503,H42050302884,宜昌伍家岗茗孺堂中医门诊部,定点医疗机构,中医门诊部                  
420503,H42050302895,宜昌伍家岗续端诊所,定点医疗机构,普通诊所                    
420503,H42050302897,宜昌榕树家爱益中医诊所有限公司,定点医疗机构,中医诊所                    
420503,H42050302900,宜昌伍家岗宏阳诊所,定点医疗机构,普通诊所                    
420503,H42050302902,宜昌伍家岗梅大钊诊所,定点医疗机构,中医诊所                    
420503,H42050302914,宜昌伍家岗融惠诊所,定点医疗机构,中西医结合诊所              
420503,H42050302917,宜昌伍家岗朱慰口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302931,宜昌伍家岗宜方诊所,定点医疗机构,普通诊所                    
420503,H42050302934,宜昌伍家岗慧安堂诊所,定点医疗机构,普通诊所                    
420503,H42050302940,宜昌伍家岗政阳诊所,定点医疗机构,中西医结合诊所              
420503,H42050302947,宜昌伍家岗景玺口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302951,宜昌伍家岗方历程宜健灵盲人医疗按摩所,定点医疗机构,其他                        
420503,H42050302956,宜昌伍家岗榕树家素龄中医诊所,定点医疗机构,中医诊所                    
420503,H42050302971,宜昌伍家岗品胜门诊部,定点医疗机构,综合门诊部
420503,H42050302973,宜昌胡瑞和堂榕树家中医诊所,定点医疗机构,中医诊所                    
420503,H42050302976,宜昌伍家岗西米口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050302977,宜昌伍家岗星和中医诊所,定点医疗机构,中医诊所                    
420503,H42050302980,宜昌伍家岗万兴口腔门诊部,定点医疗机构,口腔门诊部                  
420503,H42050302993,宜昌伍家岗宏泰王雁涛中医诊所,定点医疗机构,中医诊所                    
420503,H42050303012,宜昌伍家岗榕树家德元中医诊所,定点医疗机构,中医诊所                    
420503,H42050303020,宜昌伍家岗区小飞象口腔诊所,定点医疗机构,口腔诊所                    
420503,H42050303021,宜昌伍家岗鑫康诊所,定点医疗机构,普通诊所                    
420503,H42050303025,宜昌伍家岗杨仁贵中医诊所,定点医疗机构,普通诊所                    
420503,H42050303026,宜昌伍家岗爱合维爱口腔门诊部,定点医疗机构,口腔门诊部                  
